meta.tool	meta.resol	meta.sub	chr	start	end
example_caller	50000	sub0.02	chr9	84850001	85250000
example_caller	50000	sub0.1	chr9	84900001	85600000
example_caller	50000	sub0.0001	chr9	85050001	85350000
example_caller	50000	sub0.01	chr9	85150001	85500000
example_caller	50000	sub0.2	chr9	85150001	85600000
example_caller	50000	sub0.02	chr9	85250001	86200000
example_caller	50000	sub0.001	chr9	85400001	86500000
example_caller	50000	sub0.01	chr9	85500001	86200000
example_caller	50000	sub0.05	chr9	85600001	85850000
example_caller	50000	sub0.1	chr9	85600001	85850000
example_caller	50000	sub0.2	chr9	85600001	86200000
example_caller	50000	sub0.5	chr9	85600001	86200000
example_caller	50000	sub1	chr9	85600001	86200000
example_caller	50000	sub0.0001	chr9	85650001	85850000
example_caller	50000	sub0.002	chr9	85650001	86250000
example_caller	50000	sub0.005	chr9	85800001	86250000
example_caller	50000	sub0.05	chr9	85850001	86200000
example_caller	50000	sub0.1	chr9	85850001	86200000
example_caller	50000	sub0.0001	chr9	85900001	92350000
example_caller	50000	sub0.0005	chr9	86200001	86500000
example_caller	50000	sub0.01	chr9	86200001	86500000
example_caller	50000	sub0.02	chr9	86200001	86500000
example_caller	50000	sub0.05	chr9	86200001	86550000
example_caller	50000	sub0.1	chr9	86200001	86550000
example_caller	50000	sub0.2	chr9	86200001	86550000
example_caller	50000	sub0.5	chr9	86200001	86550000
example_caller	50000	sub1	chr9	86200001	86550000
example_caller	50000	sub0.002	chr9	86250001	86550000
example_caller	50000	sub0.005	chr9	86250001	86550000
example_caller	50000	sub0.0005	chr9	86500001	91150000
example_caller	50000	sub0.001	chr9	86500001	86950000
example_caller	50000	sub0.01	chr9	86500001	87000000
example_caller	50000	sub0.02	chr9	86500001	87000000
example_caller	50000	sub0.002	chr9	86550001	86950000
example_caller	50000	sub0.005	chr9	86550001	87000000
example_caller	50000	sub0.05	chr9	86550001	87000000
example_caller	50000	sub0.1	chr9	86550001	87000000
example_caller	50000	sub0.2	chr9	86550001	87000000
example_caller	50000	sub0.5	chr9	86550001	87000000
example_caller	50000	sub1	chr9	86550001	87000000
example_caller	50000	sub0.001	chr9	86950001	89950000
example_caller	50000	sub0.002	chr9	86950001	88150000
example_caller	50000	sub0.005	chr9	87000001	88100000
example_caller	50000	sub0.01	chr9	87000001	89050000
example_caller	50000	sub0.02	chr9	87000001	88150000
example_caller	50000	sub0.05	chr9	87000001	88150000
example_caller	50000	sub0.1	chr9	87000001	88400000
example_caller	50000	sub0.2	chr9	87000001	87850000
example_caller	50000	sub0.5	chr9	87000001	87850000
example_caller	50000	sub1	chr9	87000001	88150000
example_caller	50000	sub0.2	chr9	87850001	88150000
example_caller	50000	sub0.5	chr9	87850001	88150000
example_caller	50000	sub0.005	chr9	88100001	88450000
example_caller	50000	sub0.002	chr9	88150001	88300000
example_caller	50000	sub0.02	chr9	88150001	88400000
example_caller	50000	sub0.05	chr9	88150001	88400000
example_caller	50000	sub0.2	chr9	88150001	88400000
example_caller	50000	sub0.5	chr9	88150001	88400000
example_caller	50000	sub1	chr9	88150001	88400000
example_caller	50000	sub0.002	chr9	88300001	88900000
example_caller	50000	sub0.02	chr9	88400001	89000000
example_caller	50000	sub0.05	chr9	88400001	89000000
example_caller	50000	sub0.1	chr9	88400001	89000000
example_caller	50000	sub0.2	chr9	88400001	89000000
example_caller	50000	sub0.5	chr9	88400001	89000000
example_caller	50000	sub1	chr9	88400001	89000000
example_caller	50000	sub0.005	chr9	88450001	89050000
example_caller	50000	sub0.002	chr9	88900001	89000000
example_caller	50000	sub0.002	chr9	89000001	89950000
example_caller	50000	sub0.02	chr9	89000001	89950000
example_caller	50000	sub0.05	chr9	89000001	89950000
example_caller	50000	sub0.1	chr9	89000001	89950000
example_caller	50000	sub0.2	chr9	89000001	89950000
example_caller	50000	sub0.5	chr9	89000001	89950000
example_caller	50000	sub1	chr9	89000001	89950000
example_caller	50000	sub0.005	chr9	89050001	89950000
example_caller	50000	sub0.01	chr9	89050001	89950000
example_caller	50000	sub0.001	chr9	89950001	90550000
example_caller	50000	sub0.002	chr9	89950001	91900000
example_caller	50000	sub0.005	chr9	89950001	90300000
example_caller	50000	sub0.01	chr9	89950001	90350000
example_caller	50000	sub0.02	chr9	89950001	90350000
example_caller	50000	sub0.05	chr9	89950001	90350000
example_caller	50000	sub0.1	chr9	89950001	90350000
example_caller	50000	sub0.2	chr9	89950001	90350000
example_caller	50000	sub0.5	chr9	89950001	90350000
example_caller	50000	sub1	chr9	89950001	90350000
example_caller	50000	sub0.01	chr9	90350001	91200000
example_caller	50000	sub0.02	chr9	90350001	91200000
example_caller	50000	sub0.2	chr9	90350001	90550000
example_caller	50000	sub0.5	chr9	90350001	91200000
example_caller	50000	sub1	chr9	90350001	91200000
example_caller	50000	sub0.005	chr9	90450001	91200000
example_caller	50000	sub0.05	chr9	90450001	90550000
example_caller	50000	sub0.001	chr9	90550001	91200000
example_caller	50000	sub0.05	chr9	90550001	91200000
example_caller	50000	sub0.1	chr9	90550001	91200000
example_caller	50000	sub0.2	chr9	90550001	91200000
example_caller	50000	sub0.0005	chr9	91150001	91850000
example_caller	50000	sub0.001	chr9	91200001	91800000
example_caller	50000	sub0.005	chr9	91200001	91750000
example_caller	50000	sub0.01	chr9	91200001	91900000
example_caller	50000	sub0.02	chr9	91200001	91900000
example_caller	50000	sub0.05	chr9	91200001	91900000
example_caller	50000	sub0.1	chr9	91200001	91650000
example_caller	50000	sub0.2	chr9	91200001	91900000
example_caller	50000	sub0.5	chr9	91200001	91900000
example_caller	50000	sub1	chr9	91200001	91900000
example_caller	50000	sub0.1	chr9	91650001	91900000
example_caller	50000	sub0.005	chr9	91750001	91900000
example_caller	50000	sub0.0005	chr9	91850001	92350000
example_caller	50000	sub0.001	chr9	91900001	92200000
example_caller	50000	sub0.002	chr9	91900001	92200000
example_caller	50000	sub0.005	chr9	91900001	92200000
example_caller	50000	sub0.01	chr9	91900001	92200000
example_caller	50000	sub0.02	chr9	91900001	92200000
example_caller	50000	sub0.05	chr9	91900001	92200000
example_caller	50000	sub0.1	chr9	91900001	92200000
example_caller	50000	sub0.2	chr9	91900001	92200000
example_caller	50000	sub0.5	chr9	91900001	92200000
example_caller	50000	sub1	chr9	91900001	92200000
example_caller	50000	sub0.001	chr9	92200001	92350000
example_caller	50000	sub0.002	chr9	92200001	92350000
example_caller	50000	sub0.005	chr9	92200001	92350000
example_caller	50000	sub0.01	chr9	92200001	92350000
example_caller	50000	sub0.02	chr9	92200001	92350000
example_caller	50000	sub0.05	chr9	92200001	92350000
example_caller	50000	sub0.1	chr9	92200001	92350000
example_caller	50000	sub0.2	chr9	92200001	92350000
example_caller	50000	sub0.5	chr9	92200001	92350000
example_caller	50000	sub1	chr9	92200001	92350000
example_caller	50000	sub0.0001	chr9	92650001	97100000
example_caller	50000	sub0.0002	chr9	92650001	95400000
example_caller	50000	sub0.0005	chr9	92650001	92850000
example_caller	50000	sub0.001	chr9	92650001	92850000
example_caller	50000	sub0.002	chr9	92650001	92950000
example_caller	50000	sub0.005	chr9	92650001	93650000
example_caller	50000	sub0.01	chr9	92650001	92850000
example_caller	50000	sub0.02	chr9	92650001	92900000
example_caller	50000	sub0.05	chr9	92650001	93650000
example_caller	50000	sub0.1	chr9	92650001	92900000
example_caller	50000	sub0.2	chr9	92650001	92850000
example_caller	50000	sub0.5	chr9	92650001	92850000
example_caller	50000	sub1	chr9	92650001	92850000
example_caller	50000	sub0.0005	chr9	92850001	94650000
example_caller	50000	sub0.001	chr9	92850001	93650000
example_caller	50000	sub0.01	chr9	92850001	93650000
example_caller	50000	sub0.2	chr9	92850001	93500000
example_caller	50000	sub0.5	chr9	92850001	93500000
example_caller	50000	sub1	chr9	92850001	93500000
example_caller	50000	sub0.02	chr9	92900001	93650000
example_caller	50000	sub0.1	chr9	92900001	93500000
example_caller	50000	sub0.002	chr9	92950001	93650000
example_caller	50000	sub0.1	chr9	93500001	93650000
example_caller	50000	sub0.2	chr9	93500001	93650000
example_caller	50000	sub0.5	chr9	93500001	93650000
example_caller	50000	sub1	chr9	93500001	93650000
example_caller	50000	sub0.001	chr9	93650001	94550000
example_caller	50000	sub0.002	chr9	93650001	94200000
example_caller	50000	sub0.005	chr9	93650001	94150000
example_caller	50000	sub0.01	chr9	93650001	94500000
example_caller	50000	sub0.02	chr9	93650001	94200000
example_caller	50000	sub0.05	chr9	93650001	94200000
example_caller	50000	sub0.1	chr9	93650001	94200000
example_caller	50000	sub0.2	chr9	93650001	94200000
example_caller	50000	sub0.5	chr9	93650001	94200000
example_caller	50000	sub1	chr9	93650001	94200000
example_caller	50000	sub0.005	chr9	94150001	94850000
example_caller	50000	sub0.002	chr9	94200001	94500000
example_caller	50000	sub0.02	chr9	94200001	94500000
example_caller	50000	sub0.05	chr9	94200001	94500000
example_caller	50000	sub0.1	chr9	94200001	94500000
example_caller	50000	sub0.2	chr9	94200001	94500000
example_caller	50000	sub0.5	chr9	94200001	94500000
example_caller	50000	sub1	chr9	94200001	94500000
example_caller	50000	sub0.002	chr9	94500001	94850000
example_caller	50000	sub0.01	chr9	94500001	94800000
example_caller	50000	sub0.02	chr9	94500001	94850000
example_caller	50000	sub0.05	chr9	94500001	94850000
example_caller	50000	sub0.1	chr9	94500001	94850000
example_caller	50000	sub0.2	chr9	94500001	94850000
example_caller	50000	sub0.5	chr9	94500001	94850000
example_caller	50000	sub1	chr9	94500001	94850000
example_caller	50000	sub0.001	chr9	94550001	94850000
example_caller	50000	sub0.0005	chr9	94650001	94800000
example_caller	50000	sub0.0005	chr9	94800001	95400000
example_caller	50000	sub0.01	chr9	94800001	95450000
example_caller	50000	sub0.001	chr9	94850001	95450000
example_caller	50000	sub0.002	chr9	94850001	95700000
example_caller	50000	sub0.005	chr9	94850001	95450000
example_caller	50000	sub0.02	chr9	94850001	95400000
example_caller	50000	sub0.05	chr9	94850001	95400000
example_caller	50000	sub0.1	chr9	94850001	95450000
example_caller	50000	sub0.2	chr9	94850001	95450000
example_caller	50000	sub0.5	chr9	94850001	95450000
example_caller	50000	sub1	chr9	94850001	95450000
example_caller	50000	sub0.0002	chr9	95400001	95700000
example_caller	50000	sub0.0005	chr9	95400001	96200000
example_caller	50000	sub0.05	chr9	95400001	95600000
example_caller	50000	sub0.001	chr9	95450001	95700000
example_caller	50000	sub0.01	chr9	95450001	95650000
example_caller	50000	sub0.01	chr9	95650001	96400000
example_caller	50000	sub0.0002	chr9	95700001	97100000
example_caller	50000	sub0.001	chr9	95700001	96200000
example_caller	50000	sub0.002	chr9	95700001	96400000
example_caller	50000	sub0.005	chr9	95700001	96400000
example_caller	50000	sub0.02	chr9	95700001	96200000
example_caller	50000	sub0.05	chr9	95700001	96400000
example_caller	50000	sub0.1	chr9	95700001	96400000
example_caller	50000	sub0.2	chr9	95700001	96200000
example_caller	50000	sub0.5	chr9	95700001	96200000
example_caller	50000	sub1	chr9	95700001	96400000
example_caller	50000	sub0.0005	chr9	96200001	96450000
example_caller	50000	sub0.001	chr9	96200001	96350000
example_caller	50000	sub0.02	chr9	96200001	96400000
example_caller	50000	sub0.2	chr9	96200001	96400000
example_caller	50000	sub0.5	chr9	96200001	96400000
example_caller	50000	sub0.001	chr9	96350001	96800000
example_caller	50000	sub0.002	chr9	96400001	96750000
example_caller	50000	sub0.005	chr9	96400001	96750000
example_caller	50000	sub0.01	chr9	96400001	96750000
example_caller	50000	sub0.02	chr9	96400001	96750000
example_caller	50000	sub0.05	chr9	96400001	96750000
example_caller	50000	sub0.1	chr9	96400001	96750000
example_caller	50000	sub0.2	chr9	96400001	96750000
example_caller	50000	sub0.5	chr9	96400001	96750000
example_caller	50000	sub1	chr9	96400001	96750000
example_caller	50000	sub0.0005	chr9	96450001	96750000
example_caller	50000	sub0.0005	chr9	96750001	97950000
example_caller	50000	sub0.002	chr9	96750001	97900000
example_caller	50000	sub0.005	chr9	96750001	97100000
example_caller	50000	sub0.01	chr9	96750001	97400000
example_caller	50000	sub0.02	chr9	96750001	97000000
example_caller	50000	sub0.05	chr9	96750001	97000000
example_caller	50000	sub0.1	chr9	96750001	97000000
example_caller	50000	sub0.2	chr9	96750001	97000000
example_caller	50000	sub0.5	chr9	96750001	97000000
example_caller	50000	sub1	chr9	96750001	97000000
example_caller	50000	sub0.001	chr9	96800001	97450000
example_caller	50000	sub0.02	chr9	97000001	97400000
example_caller	50000	sub0.05	chr9	97000001	97400000
example_caller	50000	sub0.1	chr9	97000001	97400000
example_caller	50000	sub0.2	chr9	97000001	97400000
example_caller	50000	sub0.5	chr9	97000001	97400000
example_caller	50000	sub1	chr9	97000001	97400000
example_caller	50000	sub0.005	chr9	97100001	97400000
example_caller	50000	sub0.0001	chr9	97200001	99750000
example_caller	50000	sub0.0002	chr9	97200001	99700000
example_caller	50000	sub0.005	chr9	97400001	97950000
example_caller	50000	sub0.01	chr9	97400001	97950000
example_caller	50000	sub0.02	chr9	97400001	97950000
example_caller	50000	sub0.05	chr9	97400001	97950000
example_caller	50000	sub0.1	chr9	97400001	97950000
example_caller	50000	sub0.2	chr9	97400001	97950000
example_caller	50000	sub0.5	chr9	97400001	97950000
example_caller	50000	sub1	chr9	97400001	97950000
example_caller	50000	sub0.001	chr9	97450001	98000000
example_caller	50000	sub0.002	chr9	97900001	99450000
example_caller	50000	sub0.0005	chr9	97950001	98450000
example_caller	50000	sub0.005	chr9	97950001	98350000
example_caller	50000	sub0.01	chr9	97950001	98850000
example_caller	50000	sub0.02	chr9	97950001	98400000
example_caller	50000	sub0.05	chr9	97950001	99050000
example_caller	50000	sub0.1	chr9	97950001	99000000
example_caller	50000	sub0.2	chr9	97950001	99000000
example_caller	50000	sub0.5	chr9	97950001	99050000
example_caller	50000	sub1	chr9	97950001	99050000
example_caller	50000	sub0.001	chr9	98000001	98300000
example_caller	50000	sub0.001	chr9	98300001	99100000
example_caller	50000	sub0.005	chr9	98350001	99050000
example_caller	50000	sub0.02	chr9	98400001	99000000
example_caller	50000	sub0.0005	chr9	98450001	100150000
example_caller	50000	sub0.01	chr9	98850001	99000000
example_caller	50000	sub0.01	chr9	99000001	99450000
example_caller	50000	sub0.02	chr9	99000001	99450000
example_caller	50000	sub0.1	chr9	99000001	99450000
example_caller	50000	sub0.2	chr9	99000001	99450000
example_caller	50000	sub0.005	chr9	99050001	99450000
example_caller	50000	sub0.05	chr9	99050001	99450000
example_caller	50000	sub0.5	chr9	99050001	99450000
example_caller	50000	sub1	chr9	99050001	99450000
example_caller	50000	sub0.001	chr9	99100001	99450000
example_caller	50000	sub0.001	chr9	99450001	100100000
example_caller	50000	sub0.002	chr9	99450001	100100000
example_caller	50000	sub0.005	chr9	99450001	100150000
example_caller	50000	sub0.01	chr9	99450001	100150000
example_caller	50000	sub0.02	chr9	99450001	100150000
example_caller	50000	sub0.05	chr9	99450001	99600000
example_caller	50000	sub0.1	chr9	99450001	100150000
example_caller	50000	sub0.05	chr9	99600001	100150000
example_caller	50000	sub0.2	chr9	99600001	100150000
example_caller	50000	sub0.5	chr9	99600001	100150000
example_caller	50000	sub1	chr9	99600001	100150000
example_caller	50000	sub0.0002	chr9	99800001	102550000
example_caller	50000	sub0.0001	chr9	100000001	103700000
example_caller	50000	sub0.002	chr9	100100001	100450000
example_caller	50000	sub0.0005	chr9	100150001	100700000
example_caller	50000	sub0.005	chr9	100150001	100450000
example_caller	50000	sub0.01	chr9	100150001	100450000
example_caller	50000	sub0.02	chr9	100150001	100450000
example_caller	50000	sub0.05	chr9	100150001	100450000
example_caller	50000	sub0.1	chr9	100150001	100450000
example_caller	50000	sub0.2	chr9	100150001	100450000
example_caller	50000	sub0.5	chr9	100150001	100450000
example_caller	50000	sub1	chr9	100150001	100450000
example_caller	50000	sub0.001	chr9	100200001	100400000
example_caller	50000	sub0.001	chr9	100400001	100750000
example_caller	50000	sub0.002	chr9	100450001	100750000
example_caller	50000	sub0.005	chr9	100450001	100750000
example_caller	50000	sub0.01	chr9	100450001	100700000
example_caller	50000	sub0.02	chr9	100450001	100700000
example_caller	50000	sub0.05	chr9	100450001	100700000
example_caller	50000	sub0.1	chr9	100450001	100700000
example_caller	50000	sub0.2	chr9	100450001	100700000
example_caller	50000	sub0.5	chr9	100450001	100700000
example_caller	50000	sub1	chr9	100450001	100700000
example_caller	50000	sub0.0005	chr9	100700001	101050000
example_caller	50000	sub0.01	chr9	100700001	101050000
example_caller	50000	sub0.02	chr9	100700001	101050000
example_caller	50000	sub0.05	chr9	100700001	101050000
example_caller	50000	sub0.1	chr9	100700001	101050000
example_caller	50000	sub0.2	chr9	100700001	101050000
example_caller	50000	sub0.5	chr9	100700001	101050000
example_caller	50000	sub1	chr9	100700001	101050000
example_caller	50000	sub0.001	chr9	100750001	101050000
example_caller	50000	sub0.002	chr9	100750001	101050000
example_caller	50000	sub0.005	chr9	100750001	101050000
example_caller	50000	sub0.0005	chr9	101050001	101550000
